platform,search_term,product_name,brand,price_inr,mrp_inr,discount_pct,price_tier,rating,review_count,scraped_at
Flipkart,eau de parfum,SET WET Signature Eau de Parfum ICE 100 ml Eau de Parfum  -  100 ml,SET,325.0,,,Budget,4.1,,2026-04-24 14:22:02.174278+00:00
Flipkart,eau de parfum,THE MAN COMPANY Fire | Long Lasting Perfume for Men Eau de Parfum  -  50 ml,THE,284.0,,,Budget,4.2,,2026-04-24 14:22:02.177349+00:00
Flipkart,eau de parfum,FRENCH ESSENCE Luxury Triumph |Long-Lasting Fragrance Eau de Parfum  -  30 ml,FRENCH,132.0,,,Budget,4.0,,2026-04-24 14:22:02.178295+00:00
Flipkart,eau de parfum,CARLTON LONDON Luxury Perfume Iconic Gift Set for Men Eau De Parfum 4X20 ML Eau de Parfum  -  80 ml,CARLTON,644.0,,,Mid-range,4.2,,2026-04-24 14:22:02.182722+00:00
Flipkart,eau de parfum,ST-JOHN Cobra Perfume Long Lasting 80 ML Eau de Parfum  -  160 ml,ST-JOHN,387.0,,,Budget,4.3,,2026-04-24 14:22:02.183980+00:00
Flipkart,eau de parfum,"DAWNTOWN Asphalt Perfume For Men, Premium Long Lasting Eau de Parfum  -  100 ml",DAWNTOWN,898.0,,,Mid-range,5.0,,2026-04-24 14:22:02.184873+00:00
Flipkart,eau de parfum,DENVER Hamilton EDP- SRK's Favorite Luxury Gift Pack (20ml x 4) Perfume Eau de Parfum  -  80 ml,DENVER,447.0,,,Budget,4.4,,2026-04-24 14:22:02.185736+00:00
Flipkart,eau de parfum,Lorith France Classicor Eau de Parfum for Men – 100ml (Pack of 1) Extrait De Parfum  -  100 ml,Lorith,680.0,,,Mid-range,4.6,,2026-04-24 14:22:02.187843+00:00
Flipkart,eau de parfum,FOGG Impressio & XpressioPerfume Scent With Long Lasting Eau de Parfum  -  100 ml,FOGG,709.0,,,Mid-range,4.2,,2026-04-24 14:22:02.189081+00:00
Amazon.in,attar,"Dukhni Sandalia Rose Attar Oil Arabic Perfume Oils For Men And Women 100% Pure Ittar Roll On Perfume, Chandan, Sandal, Sandalwood Oil Eid, Ramadan Gifts, Non Alcoholic & Vegan Fragrances",Dukhni,189.0,,,Budget,,,2026-04-24 14:23:57.261358+00:00
Amazon.in,attar,Alcohol-Free Rose Attar Spray – Natural Long-Lasting Fragrance for All-Day Freshness & Floral Aroma.,Alcohol-Free,399.0,399.0,0.0,Budget,,,2026-04-24 14:23:57.261864+00:00
Amazon.in,attar,"Parag Fragrances Kannauji Gift Set 6pc of 6ml Each/Gulab, Kesar-Chandan, Mogra, Agar oud, Kamal & Kasturi / 100% Alcohol Free & Natural Fragrance/Long Lasting for Pooja & Personal Use",Parag,449.0,,,Budget,,,2026-04-24 14:23:57.262362+00:00
Amazon.in,attar,"Dukhni White Rose Attar Oil|Arabic Perfume Oils For Men And Women|100% Pure Ittar Roll On Perfume,Oud Oil,Woody Oudh Perfume|Eid,Ramadan,Umrah Gifts,Non Alcoholic&Vegan Islamic Fragrances",Dukhni,189.0,,,Budget,,,2026-04-24 14:23:57.262881+00:00
Amazon.in,attar,"Premium Oud Combo Pack, Roll-On Attar, 100% Non-Alcoholic, 4 x 6ml, for Men and Women",Premium,180.0,,,Budget,,,2026-04-24 14:23:57.263263+00:00
Amazon.in,attar,"Adilqadri Shanaya Attar for Men & Women | Arabic & French Blend | Chocolate, Amber & Wood Fragrance Notes | Long-Lasting Non-Alcoholic Roll-On Attar | Ideal Gift |5.5ML Pack",Adilqadri,359.0,65.27,-450.0,Budget,,,2026-04-24 14:23:57.263710+00:00
Amazon.in,attar,Parag Fragrances Jannat al Firdaus 10ml Attar (Switzerland Addition) / Long Lasting and Premium Fragrance For Men/Original Jannat al Firdaus Attar,Parag,185.0,,,Budget,,,2026-04-24 14:23:57.264089+00:00
Amazon.in,attar,"Al-Rehab Unisex Adult Choco Musk Concentrated Perfume Oil, 6 Ml Attar",Al-Rehab,279.0,,,Budget,,,2026-04-24 14:23:57.264492+00:00
Amazon.in,attar,Sandal Attar Real Sandalwood Aroma | Unisex Non-Alcoholic Roll-On | Original Arabic 100% pure ittar roll on For Religious & Personal Use/Natural Itra | Long Lasting Attar - 6 ML,Sandal,149.0,,,Budget,,,2026-04-24 14:23:57.265383+00:00
Amazon.in,attar,"Blue Ocean Attar for Men & Women | Fresh Aquatic Arabic Attar | Bergamot, Mint, Blue Lotus & Musk Notes | Long-Lasting Non-Alcoholic Roll-On Perfume | Premium Attar Oil | 6 ML",Blue,349.0,58.17,-500.0,Budget,,,2026-04-24 14:23:57.265823+00:00
Amazon.in,attar,"BELLAVITA TAAJ Gold Oud Unisex Long Lasting Attar for Man and Woman 12ml | Caramel, Rose, Jasmine and Orris | Non-Alcoholic Roll On | Ideal Gift for Men and Women",BELLAVITA,299.0,,,Budget,,,2026-04-24 14:23:57.266247+00:00
Amazon.in,attar,Almas Fascinating DEEDS Long Lasting Attar (Combo Pack of 6-8ml Each) 48ml Floral Non Alcoholic Liquid Attar With Delightful Fragrances,Almas,285.0,,,Budget,,,2026-04-24 14:23:57.266690+00:00
Amazon.in,attar,"Menjewell Attar Gift Pack Of 12| Attar Combo| Floral Attar| Gift Pack For Her| Gift For Her (Floral, Fruity, Woody Fragrance) 36ML (12 * 3ml)",Menjewell,375.0,,,Budget,,,2026-04-24 14:23:57.267111+00:00
Amazon.in,attar,PARADYSE PERFUME Mafia Oud Attar | Non-Alcoholic Perfume Oil Roll On | Luxury Attar | Premium & Long Lasting | 6 ml,PARADYSE,299.0,,,Budget,,,2026-04-24 14:23:57.267520+00:00
Amazon.in,attar,Attar Perfume for Men & Women | Jannatul Firdaus Gold | Royal Arabic Roll-On Attar | Long Lasting Concentrated Perfume Oil | Alcohol-Free Ittar | 6ml by Tanveer's Perfume,Attar,240.0,,,Budget,,,2026-04-24 14:23:57.267912+00:00
Amazon.in,attar,"BELLAVITA Taaj Attar | Long Lasting Unisex Gift Set for Man and Woman 4x12ml | Caramel, Lemon, Cinnamon, and Musk | Non-Alcoholic Roll On | Oud, Floral, Musk | Attar for Men and Women",BELLAVITA,701.0,,,Mid-range,,,2026-04-24 14:23:57.268321+00:00
Amazon.in,attar,"Ajmal Gold Series Attar Perfume Gift Set Pack of 4, Dubai Oud, Blu Moon, White Oud, Rose Gold - 5ml each Non-Alcoholic Attar | Alcohol-Free Ittar for Men & Women | Versatile Office/Work Unisex Cologne",Ajmal,896.0,,,Mid-range,,,2026-04-24 14:23:57.268685+00:00
Amazon.in,attar,Attar Ayurveda Natural Dye for Black Hair (Henna and Indigo powder combo pack) (200 grams + 200 grams = 400 grams total),Attar,475.0,118.75,-300.0,Budget,,,2026-04-24 14:23:57.269056+00:00
Amazon.in,attar,Real Rose Attar Original Pure Super Long-Lasting by NEESENCE 100% Alcohol Free 6.0ml in Luxury Bottle Best for Men and Women,Real,199.0,,,Budget,,,2026-04-24 14:23:57.269474+00:00
Amazon.in,attar,"Ajmal Royal Series Attar Perfume Gift Set(4X5ml) | Non-Alcoholic Roll-On Perfume Oils | Ittar Perfume for Men & Women with Woody, Musky, Floral, Oud Fragrance | Versatile Office/Work Unisex Cologne",Ajmal,1999.0,99.95,-1900.0,Mid-range,,,2026-04-24 14:23:57.269984+00:00
Amazon.in,attar,Ajmal Royal Misk Rijali Attar for Men & Women | 10ml Alcohol-Free Concentrated Perfume Oil | Attar Perfume for Men & Women | Woody Musky Oriental Notes | Versatile Office/Work Unisex Cologne,Ajmal,999.0,99.9,-900.0,Mid-range,,,2026-04-24 14:23:57.271049+00:00
Amazon.in,attar,"Certified Natural Gulab Ittar | 100% Pure & Natural Rose Attar Perfume Oil | Alcohol-Free, Skin-Friendly, Long Lasting Floral Fragrance for Men & Women | Aromatherapy & Therapeutic Benefits | Made in India | 3ml",Certified,525.0,175.0,-200.0,Mid-range,,,2026-04-24 14:23:57.271549+00:00
Amazon.in,attar,"Sandalwood Attar 6ml | Pure Chandan Ittar Perfume Oil | Long Lasting Non Alcoholic Fragrance | Premium Woody Attar for Men & Women | Roll-On Luxury Pocket Perfume Eid, Ramadan Gifts, Non Alcoholic & Vegan Fragrances",Sandalwood,199.0,,,Budget,,,2026-04-24 14:23:57.271951+00:00
Amazon.in,attar,Musk007 Attar 10ml | Musk Attar for Men & Women | Alcohol-Free Long-Lasting Fragrance Oil | 100% Pure Ittar | Premium Wooden Box Pack Roll-On Golden Cap Glass Bottle Attar | Ideal Gift for Men and Women,Musk007,141.0,,,Budget,,,2026-04-24 14:23:57.272333+00:00
Amazon.in,attar,Adilqadri Assorted Luxury Attar Combo Perfume Gift Set for Men & Women (Pack of 6) – Non-Alcoholic Roll-On attar Collection | Long-Lasting Fragrance Set | Gift Hamper for Him & Her | Ideal for Special Occasions | 5.5ml Each,Adilqadri,1369.0,3802.78,64.0,Mid-range,,,2026-04-24 14:23:57.272698+00:00
Amazon.in,attar,Ajmal DUBAI OUD Attar | Ambery & Woody Fragrance | Unisex Non-Alcoholic | Long Lasting Attar Men & Women - 5 ML,Ajmal,440.0,8800.0,95.0,Budget,,,2026-04-24 14:23:57.273476+00:00
Amazon.in,attar,"Parag fragrances Ruh Gulab Attar 12Ml For Religious & Personal Use/Natural Alcohol Free Attar For Men And Women/Natural Gulab Attar, Liquid",Parag,309.0,,,Budget,,,2026-04-24 14:23:57.274341+00:00
Amazon.in,attar,"AJMAL Unisex Khofooq Concentrated Floral Free From Alcohol Oil Perfume, 18ml",AJMAL,1599.0,88.83,-1700.1,Mid-range,,,2026-04-24 14:23:57.274719+00:00
Amazon.in,attar,Parag Fragrances Real and Natural Lal Chandan (Red Sandalwood) Attar For Personal and Religious Use (Lal Chandan),Parag,189.0,,,Budget,,,2026-04-24 14:23:57.275199+00:00
Amazon.in,attar,"Don Luxuries French Fragrance Roll On Perfume, Alcohol-Free Attar, Long Lasting Unisex, 6 ml",Don,189.0,,,Budget,,,2026-04-24 14:23:57.275971+00:00
Amazon.in,attar,"Ajmal Jannatul Firdaus Attar Perfume | 10ml Alcohol-Free Concentrated Perfume Oil | Oriental Unisex Cologne with Spicy, Musky & Floral Notes | Unisex Attar Perfume | Work, Office, Party Cologne",Ajmal,479.0,,,Budget,,,2026-04-24 14:23:57.276617+00:00
Amazon.in,attar,"Dukhni White Musk Attar Oil | Arabic Perfume Oils For Men And Women | 100% Pure Musky Ittar Roll On Perfume, Alcohol Free | Eid, Ramadan, Umrah Gifts & Hampers & Vegan Islamic Fragrances",Dukhni,189.0,,,Budget,,,2026-04-24 14:23:57.277356+00:00
Amazon.in,attar,Attar Ayurveda Natural Henna powder for hair Colour and Growth (200 gm),Attar,259.0,129.5,-100.0,Budget,,,2026-04-24 14:23:57.277820+00:00
Amazon.in,attar,"Parag Fragrances Parv 4in1 Attar Perfume Spray 8ml x 4pc Total 32ml | 100% Alcohol Free Attar Perfume For Pooja, Worship, Namaz or Personal Use/Long Lasting Natural Perfume/ 0% Alcohol",Parag,285.0,,,Budget,,,2026-04-24 14:23:57.278575+00:00
Amazon.in,attar,Attar Ayurveda Gond Katira Pure (Edible Gum) - 200 grams | Tragacanth Gum | High Cooling Properties Herbal Food | Super Food |,Attar,199.0,99.5,-100.0,Budget,,,2026-04-24 14:23:57.279069+00:00
Amazon.in,attar,"White Musk & White Rose Attar Perfume Oil by Dukhni | 14+ hr Long Lasting Arabic Oils, Unisex Gifts | Soft musk Ittar Roll On Perfume and soft rose scent | Eid Gift for friends & family",White,284.0,,,Budget,,,2026-04-24 14:23:57.279512+00:00
Amazon.in,attar,Parag Fragrances Alcohol Free & Long Lasting Attar Perfume Roll-On 6ml (Lotus of Vietnam),Parag,99.0,,,Budget,,,2026-04-24 14:23:57.279977+00:00
Amazon.in,attar,"Mayin Fresh Lemon Attar Liquid Perfume For Unisex, 5ml",Mayin,252.0,,,Budget,,,2026-04-24 14:23:57.280401+00:00
Amazon.in,attar,Balaji Chandan Rollon Perfume 8ml (Attar),Balaji,335.0,445.0,24.7,Budget,,,2026-04-24 14:23:57.280786+00:00
Amazon.in,attar,"Purple Oud Attar Perfume Oil Roll On for Men and Women | Bergamot, Fresh, Citrus and Melon Fruit Fragrance Notes | 12 Hrs Long Lasting, Alcohol Free | Ideal for Gift | 6ml",Purple,199.0,,,Budget,,,2026-04-24 14:23:57.281192+00:00
Amazon.in,attar,Parag Fragrances White Kasturi Musk 6ml & Real Kasturi Musk 6ml Combo Pack Of 2Pcs Alcohol Free & Long Lasting Attar,Parag,185.0,,,Budget,,,2026-04-24 14:23:57.281592+00:00
Amazon.in,attar,INDRA SUGANDH BHANDAR Liquid Attar For Men|Women Shahi Chandan Real Mysore Sandalwood Long Lasting Fragrance 12Ml Rollon Pack,INDRA,369.0,,,Budget,,,2026-04-24 14:23:57.282028+00:00
Amazon.in,attar,"Adilqadri Shanaya Gold Gourmand Fragrance Attar for Men and Women 5.5ml Roll on | Alcohol-Free Arabic Perfume | Warm Vanilla, Spicy & Floral Notes",Adilqadri,359.0,65.27,-450.0,Budget,,,2026-04-24 14:23:57.282497+00:00
Amazon.in,attar,Dubai Famous Jannat Ul Firdaus Attar | Alcohol Free Long Lasting Arabic Perfume Oil For Men And Women | 6ml Luxury Bottle | Travel And Pocket Friendly.,Dubai,199.0,,,Budget,,,2026-04-24 14:23:57.282937+00:00
Amazon.in,attar,"Bella Vita Luxury TAAJ Ameer Attar with Lemon, Tonka, Vanilla & Patchouli for Men and Women|Alcohol-free Roll On, Musky Long Lasting Fragrance, 12 ML",Bella,299.0,,,Budget,,,2026-04-24 14:23:57.283421+00:00
Amazon.in,attar,Adilqadri Essensia Luxury Attar Combo for Men & Women | Non-Alcoholic Long-Lasting Arabic French & Woody Notes | Roll-On Attar Parfum | Gift Hamper for Him & Her | Combo of 6 (5.5ml Each),Adilqadri,1399.0,,,Mid-range,,,2026-04-24 14:23:57.283845+00:00
Amazon.in,attar,Ajmal Royal Galaxy Attar | Floral & Ambery Fragrance | Men and Women Non-Alcoholic | Long Lasting Attar for Men and Women - 10 ML,Ajmal,999.0,1299.0,23.1,Mid-range,,,2026-04-24 14:23:57.284203+00:00
Amazon.in,attar,"Adilqadri Aq 365 Attar for Men & Women | Non Alcoholic Roll On Parfum | French & Fruity Blend with Citrus, Jasmine & Amber | Long Lasting, Fresh air Fragrance | Ideal Gift for Him & Her | 5.5ML",Adilqadri,359.0,65.27,-450.0,Budget,,,2026-04-24 14:23:57.284628+00:00
Amazon.in,attar,"Parag Fragrances 20Pc Attar Gift Set (Gulab, Mogra, Sandaklwood, White Oud, Ruh E Mitti,Majmua, Blue Ice, Indian Jasmine, Gold Kesar, Jannat al Firdaus, Real Heena,Kasturi Musk, Kesar Chandan, Real Kewda, Magnet No1)",Parag,799.0,,,Mid-range,,,2026-04-24 14:23:57.284981+00:00
Amazon.in,attar,"Oud Attar Oil Set by Dukhni | Arab perfume oils for men and women | 3 assorted roll on perfume scents x 6ml | Arabian oudh oil fragrances | Eid, Ramadan Gift Set, Halal & Vegan Islamic Fragrances",Oud,599.0,,,Mid-range,,,2026-04-24 14:23:57.285341+00:00
Amazon.in,attar,INDRA SUGANDH BHANDAR Liquid Attar For Men|Women White Sandal|Chandan 12Ml Natural Sandalwood Ittar Long Lasting Fragrance Rollon Pack,INDRA,289.0,,,Budget,,,2026-04-24 14:23:57.285705+00:00
Amazon.in,attar,Parag Fragrances Musk Amber Attar 100Ml (With Empty Fancy Bottles) Natural Attar/Long Lasting Attar/Bhapka Processed Attar For Clothes And Religious Use,Parag,1350.0,,,Mid-range,,,2026-04-24 14:23:57.287024+00:00
Flipkart,attar,Adilqadri Jannatul Firdaus Attar | Herbal Notes | Non Alcoholic Long Lasting Attar 5.5ml Floral Attar,Adilqadri,399.0,,,Budget,4.8,,2026-04-24 14:24:13.266443+00:00
Flipkart,attar,BELLAVITA TAAJ Gold Oud 12ML Attar for Men & Women|Long Lasting Fragrance|Rose Note Floral Attar,BELLAVITA,299.0,,,Budget,4.0,,2026-04-24 14:24:13.267162+00:00
Flipkart,attar,Almas DEEDS ( PACK OF 4) pocket Perfume - 32 ml (For Men & Women) Floral Attar,Almas,132.0,,,Budget,4.4,,2026-04-24 14:24:13.267690+00:00
Flipkart,attar,Almas DEEDS ( PACK OF 3 ) pocket Perfume - 24 ml (For Men & Women) Floral Attar,Almas,98.0,,,Budget,4.3,,2026-04-24 14:24:13.268166+00:00
Flipkart,attar,AROCHEM Aro_Magnet_6ml Floral Attar,AROCHEM,98.0,,,Budget,4.2,,2026-04-24 14:24:13.268657+00:00
Flipkart,attar,BELLAVITA TAAJ Ameer 12 ML Attar for Men & Women Non-Alcoholic |Long Lasting Fragrance Floral Attar,BELLAVITA,299.0,,,Budget,4.0,,2026-04-24 14:24:13.269196+00:00
Flipkart,attar,Adilqadri Assorted Attar Combo Pack for Men & Women Long Lasting Gift Set 6x5.5ml Each Floral Attar,Adilqadri,1369.0,,,Mid-range,4.4,,2026-04-24 14:24:13.269715+00:00
Flipkart,attar,Aro REAL ROSE ATTAR MAGNET COMBO 2 PC 12ML Herbal Attar,Aro,229.0,,,Budget,,,2026-04-24 14:24:13.270125+00:00
Flipkart,attar,YOUNICK Garlic Oil – Mini Prank Edition (6ml) Herbal Attar,YOUNICK,152.0,,,Budget,4.2,,2026-04-24 14:24:13.270700+00:00
Flipkart,attar,BELLAVITA TAAJ Attar Gift Set 4X12ML for Men & Women|Long Lasting Fragrance|Floral Floral Attar,BELLAVITA,699.0,,,Mid-range,4.1,,2026-04-24 14:24:13.271694+00:00
Flipkart,attar,"Just Herbs Topaz Magic Premium Attar, Non-Alcoholic , Long lasting Floral Attar",Just,374.0,,,Budget,4.1,,2026-04-24 14:24:13.272196+00:00
Flipkart,attar,AROCHEM Arome 555 Attar Long Lasting Fragrance No Alcohol Pure Perfume 6ML (Pack of 2) Herbal Attar,AROCHEM,145.0,,,Budget,4.4,,2026-04-24 14:24:13.272686+00:00
Flipkart,attar,Zenorix Jannatul Firdaus And White Oud Long Lasting Attar Perfume For Men And Women Floral Attar,Zenorix,218.0,,,Budget,4.2,,2026-04-24 14:24:13.273135+00:00
Flipkart,attar,Balaji Chandan 8ML Attar Rol On Floral Attar,Balaji,363.0,,,Budget,4.3,,2026-04-24 14:24:13.273624+00:00
Flipkart,attar,AROCHEM Aro Magnet perfume / Attar long lasting fragrance Herbal Attar,AROCHEM,98.0,,,Budget,4.2,,2026-04-24 14:24:13.274096+00:00
Flipkart,attar,"Just Herbs Emerald Elixir Premium Attar , Non-Alcoholic , Long lasting Floral Attar",Just,474.0,,,Budget,4.3,,2026-04-24 14:24:13.274617+00:00
Flipkart,attar,BELLAVITA TAAJ Jannat 12 ML Attar for Men & Women| Non-Alcoholic Long Lasting Fragrance Floral Attar,BELLAVITA,299.0,,,Budget,4.1,,2026-04-24 14:24:13.275127+00:00
Flipkart,attar,Adilqadri Shanaya Attar | Arabic & French Blend | Non-Alcoholic Roll-on Fragrance - 5.5ml Floral Attar,Adilqadri,359.0,,,Budget,4.1,,2026-04-24 14:24:13.275635+00:00
Flipkart,attar,Adilqadri White Oudh Perfume For Men | Strong Masculine | Non-Alcoholic Roll-On 5.5ML Floral Attar,Adilqadri,359.0,,,Budget,4.1,,2026-04-24 14:24:13.276108+00:00
Flipkart,attar,BELLAVITA TAAJ Musk Tahara 12ML Attar for Men & Women|Long Lasting Fragrance|Floral Notes Floral Attar,BELLAVITA,299.0,,,Budget,4.0,,2026-04-24 14:24:13.276605+00:00
Flipkart,attar,THE MAN COMPANY Alcohol-Free Attar Perfume for Men - Farid Emir Collection Floral Attar,THE,269.0,,,Budget,4.1,,2026-04-24 14:24:13.278344+00:00
Flipkart,attar,AROCHEM AMIR Herbal Attar,AROCHEM,177.0,,,Budget,4.3,,2026-04-24 14:24:13.278880+00:00
Flipkart,attar,Almas 8ml DEEDS PACK OF 1 Floral Attar,Almas,299.0,,,Budget,4.2,,2026-04-24 14:24:13.279468+00:00
Flipkart,attar,Pushpa Traders Pure Rose Attar | Natural Gulab Perfume Oil | Original Long-Lasting Fragrance Floral Attar,Pushpa,179.0,,,Budget,4.1,,2026-04-24 14:24:13.280088+00:00
Flipkart,attar,Ajmal Royal Misk Rijali Attar for Men & Women Floral Attar,Ajmal,464.0,,,Budget,3.9,,2026-04-24 14:24:13.280718+00:00
Flipkart,attar,Balaji Chandan Roll-On Floral Attar,Balaji,341.0,,,Budget,4.2,,2026-04-24 14:24:13.281288+00:00
Flipkart,attar,Aim Emporium Chocolate Musk Floral Attar,Aim,82.0,,,Budget,4.1,,2026-04-24 14:24:13.281826+00:00
Flipkart,attar,"Pushpa Traders Oudh Moods Attar – Arabic Resins, Amber, Musk & Incense in Deep Woody Harmony Herbal Attar",Pushpa,221.0,,,Budget,4.2,,2026-04-24 14:24:13.282416+00:00
Flipkart,attar,YOUNICK Garlic Oil – Mini Prank Edition Combo (6ml*2) Herbal Attar,YOUNICK,238.0,,,Budget,4.2,,2026-04-24 14:24:13.282977+00:00
Flipkart,attar,AROCHEM Aro Magnet perfume / Attar long lasting fragrance (6ml each) Herbal Attar,AROCHEM,144.0,,,Budget,4.4,,2026-04-24 14:24:13.283526+00:00
Flipkart,attar,Arham Aromatic ATTAR GUL-E-LAILA 3ml Herbal Attar,Arham,92.0,,,Budget,,,2026-04-24 14:24:13.284022+00:00
Flipkart,attar,Almas Original Deed's collectionFascinating UAE Edition Floral Attar,Almas,223.0,,,Budget,4.2,,2026-04-24 14:24:13.284688+00:00
Flipkart,attar,Parag Fragrances Golden Javadhu Extra Premium Attar For Worship Floral Attar,Parag,84.0,,,Budget,4.3,,2026-04-24 14:24:13.286000+00:00
Flipkart,attar,"Adilqadri AQ 365 Attar Perfume,French & Fruity,Non-Alcoholic Roll-On Attar For Men & Women Floral Attar",Adilqadri,359.0,,,Budget,4.1,,2026-04-24 14:24:13.286708+00:00
Flipkart,attar,QIBLA White Oud Floral Attar,QIBLA,197.0,,,Budget,4.2,,2026-04-24 14:24:13.287359+00:00
Flipkart,attar,PIK Product Attar Full Concentrated Perfume Oil | 0% Alcohol | Roll - On Perfume | Long Lasting Fragrance Floral Attar,PIK,101.0,,,Budget,4.0,,2026-04-24 14:24:13.288115+00:00
Nykaa,attar,Attar Ayurveda Rosemary Leaves,Attar,199.0,,,Budget,,,2026-04-24 14:24:44.868266+00:00
Nykaa,attar,Ajmal India Oud Of Dubai Eau De Parfum,Ajmal,1099.0,,,Mid-range,,,2026-04-24 14:24:46.008542+00:00
Nykaa,attar,Ajmal Mukhallat Al Wafa Concentrated Perfume Free From Alcoh...,Ajmal,750.0,,,Mid-range,,,2026-04-24 14:24:46.019792+00:00
Nykaa,attar,Ajmal India Black Current Attar Concentrated Perfume For Her,Ajmal,500.0,,,Mid-range,,,2026-04-24 14:24:46.034507+00:00
Nykaa,attar,Attar Ayurveda Indigo & Henna Powder Combo,Attar,399.0,,,Budget,,,2026-04-24 14:24:46.048406+00:00
Nykaa,attar,Bella Vita Organic Unisex Taaj Attar Gift Set,Bella,1449.0,,,Mid-range,,,2026-04-24 14:24:46.058303+00:00
Nykaa,attar,Bella Vita Organic Taaj Gold OUD Attar For Him,Bella,599.0,,,Mid-range,,,2026-04-24 14:24:46.065836+00:00
Nykaa,attar,Ajmal India Royal Misk Rijali Attar For Unisex,Ajmal,1299.0,,,Mid-range,,,2026-04-24 14:24:46.073876+00:00
Nykaa,attar,Attar Ayurveda Bhringraj Powder,Attar,289.0,,,Budget,,,2026-04-24 14:24:46.087913+00:00
Nykaa,attar,Ajmal India Rose Gold Attar Concentrated Perfume For Her,Ajmal,500.0,,,Mid-range,,,2026-04-24 14:24:46.104636+00:00
Nykaa,attar,Ajmal Jannatul Firdaus Concentrated Perfume Free From Alcoho...,Ajmal,600.0,,,Mid-range,,,2026-04-24 14:24:46.117017+00:00
Nykaa,attar,ATARSTORY Best Attar Alcohol Free Roll On - Black Rose Oudh ...,ATARSTORY,799.0,,,Mid-range,,,2026-04-24 14:24:46.128976+00:00
Nykaa,attar,Attar Ayurveda Amla Powder,Attar,399.0,,,Budget,,,2026-04-24 14:24:46.142459+00:00
Nykaa,attar,Bella Vita Organic Taaj Jannat Attar,Bella,599.0,,,Mid-range,,,2026-04-24 14:24:46.153554+00:00
Nykaa,attar,Ajmal India Musk Amber Attar Concentrated Perfume For Him,Ajmal,500.0,,,Mid-range,,,2026-04-24 14:24:46.162763+00:00
Nykaa,attar,Ajmal Aura Concentrated Perfume Free From Alcohol For Women,Ajmal,600.0,,,Mid-range,,,2026-04-24 14:24:46.175325+00:00
Nykaa,attar,Attar Ayurveda Hibiscus Powder,Attar,229.0,,,Budget,,,2026-04-24 14:24:46.189387+00:00
